motionName,info
blade,"[{'action': 'swingTF', 'frame': '0', 'delay': '-90', 'pos': '-1, -4'}, {'action': 'swingTF', 'frame': '1', 'delay': '-90', 'pos': '6, -13'}, {'action': 'swingTF', 'frame': '2', 'delay': '-90', 'pos': '11, -27'}, {'action': 'swingTF', 'frame': '2', 'delay': '-90', 'pos': '11, -32'}, {'action': 'swingTF', 'frame': '2', 'delay': '-90', 'pos': '11, -33'}, {'action': 'swingTF', 'frame': '2', 'delay': '-120', 'pos': '11, -34'}, {'action': 'swingTF', 'frame': '2', 'delay': '60', 'pos': '11, -34'}, {'action': 'swingTF', 'frame': '3', 'delay': '180', 'pos': '16, 0'}]"
shiningPierce,"[{'action': 'alert', 'frame': '0', 'delay': '-60'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '38, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '42, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '90', 'pos': '13, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '90', 'pos': '9, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '90', 'pos': '7, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '180', 'pos': '6, 0'}, {'action': 'stabOF', 'frame': '0', 'delay': '90', 'pos': '-6, 0'}]"
souldriver,"[{'action': 'alert', 'frame': '0', 'delay': '-300'}, {'action': 'alert', 'frame': '1', 'delay': '-450'}, {'action': 'alert', 'frame': '2', 'delay': '60'}]"
soulContract,"[{}, {'action': 'alert', 'frame': '1', 'delay': '-60'}, {'action': 'alert', 'frame': '0', 'delay': '-300'}, {'action': 'swingT1', 'frame': '0', 'delay': '-240', 'pos': '4, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '180', 'pos': '4, 0'}, {'action': 'alert', 'frame': '0', 'delay': '120'}]"
firestrike,"[{'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '6, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-480', 'pos': '7, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-24, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-36, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-39, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '120', 'pos': '-41, 0'}]"
flamegear,"[{'action': 'alert', 'frame': '0', 'delay': '-480'}, {'action': 'alert', 'frame': '1', 'delay': '-480'}, {'action': 'alert', 'frame': '2', 'delay': '90'}]"
stormbreakMorph,"[{'action': 'swingT3', 'frame': '0', 'delay': '-90', 'pos': '-9, 0'}, {'action': 'swingT3', 'frame': '1', 'delay': '-90', 'pos': '-20, 0'}, {'action': 'swingT3', 'frame': '2', 'delay': '90', 'pos': '-15, 0'}, {'action': 'swingT3', 'frame': '2', 'delay': '180', 'pos': '-15, 0'}]"
shockwave,"[{'action': 'stabOF', 'frame': '0', 'delay': '-210'}, {'action': 'stabTF', 'frame': '2', 'delay': '-60', 'pos': '16, -47'}, {'action': 'stabTF', 'frame': '2', 'delay': '-60', 'pos': '16, -49'}, {'action': 'stabTF', 'frame': '2', 'delay': '-60', 'pos': '16, -52'}, {'action': 'stabTF', 'frame': '2', 'delay': '-90', 'pos': '16, -36'}, {'action': 'swingPF', 'frame': '3', 'delay': '-90', 'pos': '32, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '-90', 'pos': '32, 1'}, {'action': 'swingPF', 'frame': '3', 'delay': '-90', 'pos': '32, 2'}, {'action': 'stabT2', 'frame': '0', 'delay': '90'}]"
demolition,"[{'action': 'alert', 'frame': '0', 'delay': '-450'}, {'action': 'alert', 'frame': '1', 'delay': '2670'}]"
snatch,"[{'action': 'alert', 'frame': '0', 'delay': '-630'}, {'action': 'alert', 'frame': '1', 'delay': '180'}]"
windspear,"[{'action': 'alert', 'frame': '0', 'delay': '-660'}, {'action': 'alert', 'frame': '1', 'delay': '540'}]"
windshot,"[{'action': 'alert', 'frame': '0', 'delay': '-600'}, {'action': 'alert', 'frame': '1', 'delay': '660'}]"
vampire,"[{'action': 'alert', 'frame': '0', 'delay': '-450'}, {'action': 'alert', 'frame': '1', 'delay': '-450'}, {'action': 'alert', 'frame': '2', 'delay': '-450'}]"
swingT2PoleArm,"[{'action': 'swingT2', 'frame': '0', 'delay': '-90'}, {'action': 'swingT2', 'frame': '1', 'delay': '-60'}, {'action': 'swingT2', 'frame': '2', 'delay': '90'}, {'action': 'swingT2', 'frame': '2', 'delay': '150'}]"
swingP1PoleArm,"[{'action': 'swingP1', 'frame': '0', 'delay': '-90'}, {'action': 'swingP1', 'frame': '1', 'delay': '-60'}, {'action': 'swingP1', 'frame': '2', 'delay': '90'}, {'action': 'swingP1', 'frame': '2', 'delay': '150'}]"
swingP2PoleArm,"[{'action': 'swingP2', 'frame': '0', 'delay': '-90'}, {'action': 'swingP2', 'frame': '1', 'delay': '-60'}, {'action': 'swingP2', 'frame': '2', 'delay': '90'}, {'action': 'swingP2', 'frame': '2', 'delay': '150'}]"
combatStep,"[{'action': 'walk2', 'frame': '0', 'delay': '30'}, {'action': 'walk2', 'frame': '1', 'delay': '30'}, {'action': 'walk2', 'frame': '2', 'delay': '60'}, {'action': 'walk2', 'frame': '3', 'delay': '30'}]"
doubleSwing,"[{'action': 'swingP2', 'frame': '2', 'delay': '-90', 'pos': '11, -1'}, {'action': 'swingPF', 'frame': '0', 'delay': '90', 'pos': '-2, 0'}, {'action': 'stabTF', 'frame': '0', 'delay': '60', 'pos': '-53, 11'}, {'action': 'stabTF', 'frame': '2', 'delay': '90', 'pos': '-54, 11'}, {'action': 'stabTF', 'frame': '2', 'delay': '90', 'pos': '-56, 14'}]"
tripleSwing,"[{'action': 'swingPF', 'frame': '1', 'delay': '-60', 'pos': '-32, 0'}, {'action': 'proneStab', 'frame': '0', 'delay': '-60', 'pos': '-55, -31', 'rotation': '90'}, {'action': 'proneStab', 'frame': '0', 'delay': '-60', 'pos': '31, -45', 'rotation': '90'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-41, -30'}, {'action': 'swingPF', 'frame': '2', 'delay': '-90', 'pos': '-45, -36'}, {'action': 'swingP2', 'frame': '2', 'delay': '120', 'pos': '-41, 0'}, {'action': 'swingP2', 'frame': '2', 'delay': '120', 'pos': '-41, 1'}, {'action': 'swingP2', 'frame': '2', 'delay': '90', 'pos': '-41, 2'}]"
comboFenrir,"[{'action': 'alert', 'frame': '0', 'delay': '-60'}, {'action': 'swingT2', 'frame': '0', 'delay': '-60', 'pos': '3, 0'}, {'action': 'swingT2', 'frame': '1', 'delay': '-60', 'pos': '3, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '-60', 'pos': '45, 0'}, {'action': 'swingP2', 'frame': '2', 'delay': '-60', 'pos': '33, 0'}, {'action': 'stabTF', 'frame': '2', 'delay': '-60', 'pos': '60, 16'}, {'action': 'stabTF', 'frame': '2', 'delay': '-240', 'pos': '61, 16'}, {'action': 'stabT2', 'frame': '2', 'delay': '60', 'pos': '-82, 0'}, {'action': 'stabT2', 'frame': '2', 'delay': '180', 'pos': '-87, 0'}]"
fullSwingDouble,"[{'action': 'stabT2', 'frame': '2', 'delay': '-60', 'pos': '-9, 0'}, {'action': 'stabT2', 'frame': '2', 'delay': '60', 'pos': '-9, 0'}, {'action': 'stabT1', 'frame': '0', 'delay': '90', 'pos': '1, 0'}, {'action': 'stabT1', 'frame': '2', 'delay': '60', 'pos': '-25, 0'}, {'action': 'stabT1', 'frame': '2', 'delay': '60', 'pos': '-25, 0'}]"
fullSwingTriple,"[{'action': 'swingT2', 'frame': '0', 'delay': '-30', 'pos': '-84, -85', 'rotation': '90'}, {'action': 'swingT2', 'frame': '0', 'delay': '-30', 'pos': '-57, -152', 'rotation': '180'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-42, -51'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-42, -55'}, {'action': 'swingPF', 'frame': '2', 'delay': '-90', 'pos': '-42, -56'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-34, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-34, 1'}, {'action': 'swingPF', 'frame': '3', 'delay': '60', 'pos': '-34, 2'}]"
overSwingDouble,"[{'action': 'swingPF', 'frame': '3', 'delay': '-60', 'pos': '-41, 0'}, {'action': 'stabT1', 'frame': '2', 'delay': '90', 'pos': '22, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-57, 0'}, {'action': 'stabT1', 'frame': '2', 'delay': '90'}]"
overSwingTriple,"[{'action': 'stabTF', 'frame': '2', 'delay': '-30', 'pos': '-67, -18'}, {'action': 'stabTF', 'frame': '2', 'delay': '-30', 'pos': '-29, -38'}, {'action': 'swingPF', 'frame': '2', 'delay': '-30', 'pos': '-29, -54'}, {'action': 'swingPF', 'frame': '2', 'delay': '-30', 'pos': '-29, -57'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-29, -59'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-29, -60'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-33, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-33, 1'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-33, 2'}]"
comboTempest,"[{'action': 'alert', 'frame': '0', 'delay': '-600'}, {'action': 'alert', 'frame': '1', 'delay': '-600'}, {'action': 'alert', 'frame': '2', 'delay': '240'}]"
float,"[{'action': 'alert', 'frame': '0', 'delay': '1320'}]"
pyramid,"[{'action': 'alert', 'frame': '1', 'delay': '-120'}, {'action': 'swingPF', 'frame': '1', 'delay': '-120'}, {'action': 'swingOF', 'frame': '1', 'delay': '-120', 'pos': '3, -34'}, {'action': 'swingP2', 'frame': '0', 'delay': '-120', 'pos': '6, -68'}, {'action': 'swingOF', 'frame': '1', 'delay': '-120', 'pos': '9, -102'}, {'action': 'swingTF', 'frame': '1', 'delay': '-120', 'pos': '14, -127'}, {'action': 'swingTF', 'frame': '1', 'delay': '-120', 'pos': '14, -132'}, {'action': 'swingTF', 'frame': '1', 'delay': '-120', 'pos': '14, -137'}, {'action': 'swingOF', 'frame': '3', 'delay': '120', 'pos': '35, -96'}, {'action': 'swingOF', 'frame': '3', 'delay': '120', 'pos': '35, -47'}, {'action': 'swingOF', 'frame': '3', 'delay': '120', 'pos': '35, 0'}, {'action': 'alert', 'frame': '1', 'delay': '120'}]"
magicmissile,"[{'action': 'walk1', 'frame': '1', 'pos': '1, 0'}, {'action': 'stabO1', 'frame': '0', 'pos': '10, 0'}, {'action': 'stabO1', 'frame': '0', 'pos': '11, 0'}, {'action': 'swingO3', 'frame': '1', 'pos': '11, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '60', 'pos': '11, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '120', 'pos': '10, 0'}]"
fireCircle,"[{'action': 'walk1', 'frame': '1', 'pos': '1, 0'}, {'action': 'stabO1', 'frame': '0', 'pos': '10, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '150', 'pos': '11, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '60', 'pos': '-9, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '60', 'pos': '-8, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '60', 'pos': '-9, 0'}, {'action': 'alert', 'frame': '0', 'delay': '60'}]"
lightingBolt,"[{'action': 'alert', 'frame': '0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '9, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '60', 'pos': '4, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '60', 'pos': '2, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '60'}, {'action': 'swingO2', 'frame': '0', 'delay': '60'}, {'action': 'swingO2', 'frame': '0', 'delay': '60'}, {'action': 'alert', 'frame': '0', 'delay': '150'}]"
dragonBreathe,"[{'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-23, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-35, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-40, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-42, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-43, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '240', 'pos': '-44, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '60', 'pos': '-10, 0'}, {'action': 'alert', 'frame': '0', 'delay': '60'}]"
breathe_prepare,"[{'action': 'walk1', 'frame': '0', 'delay': '1'}]"
icebreathe_prepare,"[{'action': 'walk1', 'frame': '0', 'delay': '1'}]"
blaze,"[{'action': 'alert', 'frame': '1', 'delay': '-90'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '4, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '6, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '7, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-2, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-6, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-8, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-9, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-9, 0'}, {'action': 'alert', 'frame': '0', 'delay': '90'}]"
illusion,"[{'action': 'alert', 'frame': '0', 'delay': '-60'}, {'action': 'stabO1', 'frame': '0', 'delay': '-30', 'pos': '15, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '16, 0'}, {'action': 'swingO3', 'frame': '0', 'delay': '60', 'pos': '8, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-13, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '-19, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '-21, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '-22, 0'}, {'action': 'alert', 'frame': '1', 'delay': '60'}, {'action': 'alert', 'frame': '0', 'delay': '30'}]"
dragonIceBreathe,"[{'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-23, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-35, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-40, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-42, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '240', 'pos': '-43, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '60', 'pos': '-10, 0'}, {'action': 'alert', 'frame': '0', 'delay': '60'}]"
magicFlare,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'stabO1', 'frame': '0', 'delay': '-30', 'pos': '9, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-30', 'pos': '4, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '-90', 'pos': '2, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-150'}, {'action': 'alert', 'frame': '0', 'delay': '240'}]"
elementalReset,"[{'action': 'stand1', 'frame': '0', 'delay': '60'}, {'action': 'alert', 'frame': '2', 'delay': '60'}, {'action': 'alert', 'frame': '1', 'delay': '60'}, {'action': 'alert', 'frame': '0', 'delay': '360'}, {'action': 'swingO2', 'frame': '1', 'delay': '60', 'pos': '-4, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '90', 'pos': '-9, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '60', 'pos': '-4, 0'}, {'action': 'alert', 'frame': '2', 'delay': '60'}, {'action': 'stand1', 'frame': '0', 'delay': '150'}]"
magicRegistance,"[{'action': 'stand1', 'frame': '0', 'delay': '60'}, {'action': 'alert', 'frame': '2', 'delay': '60', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '60', 'pos': '1, 0'}, {'action': 'alert', 'frame': '0', 'delay': '360', 'pos': '1, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '60', 'pos': '3, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '7, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '4, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '3, 0'}, {'action': 'alert', 'frame': '2', 'delay': '150'}]"
magicBooster,"[{'action': 'stand1', 'frame': '0', 'delay': '60'}, {'action': 'alert', 'frame': '2', 'delay': '60'}, {'action': 'alert', 'frame': '1', 'delay': '60'}, {'action': 'alert', 'frame': '0', 'delay': '360'}, {'action': 'swingO2', 'frame': '1', 'delay': '60', 'pos': '-4, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '90', 'pos': '-9, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '60', 'pos': '-4, 0'}, {'action': 'alert', 'frame': '2', 'delay': '60'}, {'action': 'stand1', 'frame': '0', 'delay': '150'}]"
magicShield,"[{'action': 'stand1', 'frame': '0', 'delay': '90'}, {'action': 'alert', 'frame': '2', 'delay': '210', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '90'}, {'action': 'alert', 'frame': '0', 'delay': '90'}, {'action': 'stand1', 'frame': '0', 'delay': '600'}]"
killingWing,"[{'action': 'stand1', 'frame': '0', 'delay': '-60'}, {'action': 'swingO3', 'frame': '1', 'delay': '-90', 'pos': '10, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '-90', 'pos': '-11, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '-90', 'pos': '-13, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '-90', 'pos': '-13, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '22, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '28, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '29, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '180', 'pos': '12, 0'}, {'action': 'alert', 'frame': '0', 'delay': '60'}]"
recoveryAura,"[{'action': 'alert', 'frame': '2', 'delay': '-90', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '-90', 'pos': '1, 0'}, {'action': 'alert', 'frame': '0', 'delay': '-270', 'pos': '1, 0'}, {'action': 'jump', 'frame': '0', 'delay': '-90', 'pos': '1, -42'}, {'action': 'jump', 'frame': '0', 'delay': '-90', 'pos': '1, -44'}, {'action': 'swingO3', 'frame': '1', 'delay': '-90', 'pos': '22, -38'}, {'action': 'swingO2', 'frame': '2', 'delay': '-90', 'pos': '8, 0'}, {'action': 'alert', 'frame': '2', 'delay': '540', 'pos': '1, 0'}]"
OnixBlessing,"[{'action': 'stand1', 'frame': '0', 'delay': '90'}, {'action': 'alert', 'frame': '2', 'delay': '270', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '90'}, {'action': 'alert', 'frame': '0', 'delay': '150'}, {'action': 'stand1', 'frame': '0', 'delay': '480'}]"
Earthquake,"[{'action': 'alert', 'frame': '1', 'delay': '-60', 'pos': '-3, 0'}, {'action': 'alert', 'frame': '0', 'delay': '-30', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '-60', 'pos': '-1, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-180', 'pos': '-4, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-60', 'pos': '-12, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '60', 'pos': '-15, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '90', 'pos': '-16, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '60', 'pos': '-12, 0'}, {'action': 'alert', 'frame': '0', 'delay': '240', 'pos': '-7, 0'}]"
soulStone,"[{'action': 'alert', 'frame': '2', 'delay': '90', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '90', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '450', 'pos': '1, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '1, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '-2, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '150', 'pos': '-3, 0'}, {'action': 'alert', 'frame': '2', 'delay': '240'}]"
dragonThrust,"[{'action': 'alert', 'frame': '2', 'delay': '-30'}, {'action': 'alert', 'frame': '1', 'delay': '-30'}, {'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'stabO1', 'frame': '1', 'delay': '-60', 'pos': '-23, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-40, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-43, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-44, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-45, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '60', 'pos': '-11, 0'}, {'action': 'alert', 'frame': '2', 'delay': '30'}]"
darkFog,"[{'action': 'alert', 'frame': '1', 'delay': '-240', 'pos': '8, 0'}, {'action': 'alert', 'frame': '2', 'delay': '-60', 'pos': '8, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-60', 'pos': '10, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-800', 'pos': '11, 0'}]"
ghostLettering,"[{'action': 'alert', 'frame': '0', 'delay': '-240', 'pos': '1, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '4, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '-2, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '-3, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '-4, 0'}, {'action': 'alert', 'frame': '2', 'pos': '1, 0'}]"
slow,"[{'action': 'alert', 'frame': '2', 'delay': '120', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '120', 'pos': '1, 0'}, {'action': 'alert', 'frame': '0', 'delay': '480', 'pos': '1, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '120', 'pos': '3, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '6, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '3, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '2, 0'}, {'action': 'alert', 'frame': '2', 'delay': '150', 'pos': '1, 0'}]"
flameWheel,"[{'action': 'alert', 'frame': '0', 'delay': '-30', 'pos': '8, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-30', 'pos': '25, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-30', 'pos': '27, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '28, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '29, 0'}, {'action': 'swingO3', 'frame': '0', 'delay': '-60', 'pos': '16, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '-60', 'pos': '-5, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-11, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-13, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '210', 'pos': '-14, 0'}, {'action': 'alert', 'frame': '2', 'delay': '240'}]"
mapleHero,"[{'action': 'alert', 'frame': '2', 'delay': '60', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '60', 'pos': '1, 0'}, {'action': 'alert', 'frame': '0', 'delay': '660', 'pos': '1, 0'}, {'action': 'alert', 'frame': '2', 'delay': '720', 'pos': '1, 0'}]"
OnixProtection,"[{'action': 'stand1', 'frame': '1', 'delay': '60'}, {'action': 'alert', 'frame': '2', 'delay': '90', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '90'}, {'action': 'alert', 'frame': '0', 'delay': '300'}, {'action': 'swingO2', 'frame': '1', 'delay': '60'}, {'action': 'swingO1', 'frame': '2', 'delay': '60'}, {'action': 'swingO1', 'frame': '2', 'delay': '60'}, {'action': 'swingO1', 'frame': '2', 'delay': '240'}]"
OnixWill,"[{'action': 'stand1', 'frame': '0', 'delay': '60'}, {'action': 'alert', 'frame': '2', 'delay': '90', 'pos': '1, 0'}, {'action': 'alert', 'frame': '1', 'delay': '90'}, {'action': 'alert', 'frame': '0', 'delay': '360'}, {'action': 'swingO1', 'frame': '1', 'delay': '60'}, {'action': 'swingO2', 'frame': '2', 'delay': '360'}]"
